,city,H3_L12,pid,lat,lng,year,month, road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
539,Singapore,8c6520d9c6cdbff,HE7cFEtHKiXAjOO7gkrGoA,1.325481597773383,103.7970115725086,2021,7,0.000000,0.000296,0.076095,0.002663,0.001302,0.001479,0.001302,0.002071,0.325917,0.004142,0.369882,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
540,Singapore,8c65263493533ff,h9Tn-DAy36lKrufIkiNmig,1.432009857200577,103.7665048473494,2021,3,0.000000,0.000059,0.052663,0.001065,0.000651,0.002071,0.001006,0.001479,0.289172,0.015976,0.420533,0.000178,0.000000,0.000178,0.000000,0.000000,0.000000,0.000059,0.000178
541,Singapore,8c6520d837a2bff,H8j5yZYrexGuUacpAdb1Rg,1.301199504538122,103.7979350386067,2021,3,0.001124,0.000296,0.103373,0.002130,0.001657,0.001893,0.001775,0.002012,0.585503,0.003254,0.080651,0.000355,0.000118,0.001124,0.000000,0.000000,0.000000,0.000000,0.000000
542,Singapore,8c6520cae72e5ff,H6raAH_ygRFQijjRb7HwuQ,1.352646421316254,103.6860390456953,2021,3,0.001006,0.000178,0.057929,0.001302,0.003669,0.000828,0.001124,0.001065,0.573905,0.028935,0.114675,0.000059,0.000118,0.000355,0.000000,0.000000,0.000000,0.000118,0.000000
543,Singapore,8c6520cae8f41ff,Hd059MhpmthhwMR4vriMMA,1.341824839466486,103.6905754782251,2021,3,0.000000,0.000355,0.149290,0.002485,0.002367,0.003491,0.001893,0.004142,0.200651,0.003195,0.415266,0.000355,0.000414,0.001243,0.000118,0.000000,0.000000,0.000000,0.000000
544,Singapore,8c65263630017ff,HbHETHFy1bRp6CapT1yVRQ,1.395174986080953,103.8695289786232,2021,7,0.000769,0.000296,0.032012,0.000592,0.000651,0.002485,0.001598,0.002722,0.426746,0.006272,0.307751,0.000237,0.000118,0.000059,0.002959,0.000000,0.000000,0.000000,0.000000
545,Singapore,8c65263642c69ff,HBu0Ff1gw5g-_5hDK0gGdA,1.36480798099008,103.8916883146766,2021,6,0.000000,0.000178,0.079290,0.002840,0.002781,0.002544,0.000769,0.002485,0.506331,0.006036,0.170414,0.000414,0.000059,0.001479,0.004734,0.004911,0.000000,0.000000,0.000000
546,Singapore,8c6520ca19005ff,HFcQx9BxxJ9KmvXcj68_1Q,1.32100542546301,103.7098592955413,2021,2,0.000000,0.000178,0.018343,0.000473,0.001006,0.002249,0.000828,0.002899,0.438343,0.002249,0.315503,0.000355,0.000296,0.002426,0.000118,0.000000,0.000000,0.000000,0.000000
547,Singapore,8c652636cac13ff,hEgvX8zE0D1ZKVsL_kpNEg,1.361697147618316,103.8324960251314,2021,4,0.000178,0.000473,0.109527,0.002249,0.004201,0.004615,0.001657,0.001479,0.364734,0.003609,0.291775,0.000118,0.000000,0.000118,0.000118,0.000296,0.000118,0.000000,0.000000
548,Singapore,8c6520d9da669ff,heitKMtJ29y1wjSQO89jCQ,1.300508840865584,103.7742429671603,2021,7,0.000059,0.000000,0.000237,0.000059,0.000769,0.001834,0.000947,0.003964,0.496391,0.004142,0.275444,0.000118,0.000118,0.000710,0.000059,0.000178,0.000000,0.000059,0.000178
549,Singapore,8c6520d928e6dff,HdY0239HP0NDxd2tEMSihQ,1.343487523651593,103.8591862383979,2021,4,0.000000,0.000710,0.054615,0.002071,0.005799,0.004438,0.002426,0.003314,0.125385,0.002544,0.581006,0.000237,0.000118,0.000118,0.002485,0.000000,0.000000,0.000000,0.000000
550,Singapore,8c6520db37769ff,HHJJaPqw3RYmS5dlp_Pblw,1.292898574063545,103.8566667394576,2021,2,0.000000,0.000473,0.475385,0.002899,0.004142,0.002485,0.001834,0.001538,0.024556,0.003846,0.267692,0.000178,0.000118,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000
551,Singapore,8c65263483427ff,HGCgsREUqf8LzjfMLZzZLw,1.437230039973092,103.7891322576545,2021,3,0.000000,0.000178,0.108580,0.002071,0.001243,0.004734,0.001302,0.001538,0.232604,0.003669,0.426213,0.000237,0.000178,0.000651,0.001953,0.000059,0.000059,0.000000,0.000000
552,Singapore,8c6520ca9ce35ff,hMzZCANdy-FyY6FVfZ3Ngw,1.337059329111925,103.648800780932,2021,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.001065,0.000178,0.000414,0.432485,0.004320,0.346746,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
553,Singapore,8c6520cb3bb51ff,HgaUKogtdO-F6RtEOeg8_w,1.397755880065758,103.7457916307796,2021,3,0.000000,0.000888,0.079882,0.001124,0.001361,0.005444,0.001657,0.001953,0.512249,0.005976,0.174734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
554,Singapore,8c6520cb00ae1ff,Hg8tItfNAqldPUD62o2-Dw,1.390379788343912,103.7632597509278,2021,3,0.000237,0.000473,0.179349,0.005325,0.003077,0.004320,0.001538,0.001420,0.017633,0.025976,0.544852,0.000178,0.000118,0.000710,0.000059,0.000000,0.000000,0.000000,0.000000
555,Singapore,8c65263686aedff,hGptEO5nAiGri35MqQrRkQ,1.393461652295526,103.8215766999295,2021,3,0.000000,0.000000,0.000000,0.000000,0.000059,0.002663,0.001006,0.000828,0.368343,0.004615,0.371716,0.000355,0.000237,0.001006,0.034438,0.000000,0.000000,0.000000,0.000000
556,Singapore,8c6520ca6501bff,Hm4M7g8xH9z8WxlTYx--Fg,1.347624612474052,103.7562917137452,2021,2,0.000118,0.000296,0.099822,0.001716,0.001361,0.005740,0.004083,0.003905,0.288698,0.003491,0.374320,0.000000,0.000059,0.000059,0.000237,0.001361,0.000000,0.000000,0.000000
557,Singapore,8c6520ca6b351ff,hi0ihLviCgK-iQ_R55l30g,1.332837472240228,103.7475593698976,2021,3,0.000000,0.000592,0.128402,0.002663,0.002071,0.004201,0.002130,0.005030,0.229408,0.002189,0.407870,0.000237,0.000118,0.000355,0.000000,0.000000,0.000000,0.000000,0.000000
558,Singapore,8c6520d8256a5ff,Hh109ShIhOFpQX4Drp5DZw,1.302761613817138,103.8242427228472,2021,8,0.001302,0.000473,0.120769,0.001657,0.001893,0.002071,0.001953,0.003787,0.423728,0.002012,0.225562,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
559,Singapore,8c65263653937ff,hhCd32JlxVQW0P3Q2t5j0Q,1.358950381958186,103.8741525576763,2021,3,0.005207,0.000296,0.027574,0.001124,0.001124,0.001065,0.001657,0.001834,0.372485,0.004083,0.368757,0.000000,0.000000,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000
560,Singapore,8c6520cb430a9ff,hPB4b26s6Vu6QmmR-PxNqA,1.37024367538909,103.7712849341948,2021,3,0.000355,0.000355,0.062130,0.001538,0.001716,0.002071,0.001183,0.002130,0.394201,0.004970,0.314497,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
561,Singapore,8c6526364118dff,hi7VxtDj1TDFzUYh1IW2KQ,1.36059011524594,103.9041147238931,2021,6,0.000178,0.001302,0.000355,0.005680,0.003787,0.001538,0.001302,0.002899,0.243136,0.024083,0.500888,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
562,Singapore,8c6520d8a933dff,hRnLV0sKmPdvQR85ueEaJw,1.293840189928399,103.765928688044,2021,7,0.000000,0.000000,0.000178,0.000059,0.000118,0.004970,0.000296,0.012604,0.219349,0.003669,0.544024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
563,Singapore,8c6520d98c509ff,HiSCFHs0FnNsanC_YHqobA,1.331645676002477,103.7945751131992,2021,2,0.000000,0.000473,0.243846,0.002071,0.001361,0.004675,0.001775,0.003964,0.227160,0.002663,0.295030,0.000414,0.000059,0.000118,0.000237,0.001420,0.000000,0.000000,0.000000
564,Singapore,8c6520d952a81ff,hiJK_5su7ly38AKWCpTaxg,1.307851118768097,103.8346531235672,2021,5,0.000059,0.000178,0.059290,0.001479,0.000710,0.002189,0.000769,0.001124,0.481953,0.001775,0.235207,0.000237,0.000059,0.000178,0.000000,0.000000,0.000000,0.000000,0.000059
565,Singapore,8c6520d83c0b5ff,hlbZbiFiRIb7rC3EKSuc2A,1.293091550475906,103.8051795544223,2021,8,0.001775,0.000651,0.087041,0.005917,0.010651,0.002485,0.002012,0.005266,0.473373,0.042722,0.151243,0.000355,0.000118,0.001598,0.000059,0.000000,0.000000,0.000000,0.000000
566,Singapore,8c652636032abff,hNBVdypJVR3c0A2OqIwP1g,1.376086029831054,103.8788607940199,2021,7,0.000118,0.000828,0.148757,0.002485,0.002899,0.002189,0.001598,0.004379,0.461657,0.001124,0.159112,0.000000,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000059
567,Singapore,8c6520d9d6001ff,hOhXM_gr2S8EYjqqBJ-mAg,1.317762193745235,103.7779318245237,2021,2,0.000296,0.000473,0.124852,0.009645,0.004438,0.001657,0.001243,0.002781,0.471302,0.004201,0.163550,0.000118,0.000059,0.000651,0.000000,0.000000,0.000000,0.000000,0.000000
568,Singapore,8c6520d9044a9ff,hmPmHu_suzrTzdZyZJXneQ,1.334370675652563,103.8508094099112,2021,5,0.000000,0.000473,0.170592,0.002840,0.002663,0.005680,0.001953,0.003964,0.337751,0.003195,0.254615,0.000237,0.000000,0.000178,0.000118,0.000651,0.000237,0.000000,0.000118
569,Singapore,8c652636325e1ff,hG6h9VozW33PYfnT-CUr3g,1.396153504880092,103.8578049714471,2021,6,0.000000,0.000178,0.059527,0.001538,0.001302,0.002071,0.001361,0.001479,0.327515,0.003669,0.386509,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
570,Singapore,8c6526ac90b25ff,hgdOpXkPDHstBnSNIcBJ-Q,1.320558233844303,103.8914201000451,2021,7,0.000000,0.000710,0.159645,0.002426,0.003964,0.002544,0.002071,0.003254,0.212544,0.003787,0.392781,0.000237,0.000118,0.000828,0.000296,0.000059,0.000000,0.000000,0.000000
571,Singapore,8c6520d8e6d55ff,hODog3dU22K18x71rzSypA,1.298346056121747,103.7697410926393,2021,7,0.000000,0.000118,0.013964,0.000828,0.001065,0.001657,0.001065,0.001538,0.397870,0.033254,0.333373,0.000000,0.000059,0.000178,0.000296,0.000000,0.000000,0.000000,0.000000
572,Singapore,8c6520d992767ff,hpJFEGT9_J9Wn2XpLVZTpA,1.32641161727246,103.7551279046816,2021,7,0.000000,0.000237,0.012544,0.001065,0.000533,0.002840,0.000355,0.001775,0.300710,0.003550,0.461479,0.000000,0.000000,0.000118,0.000059,0.000000,0.000000,0.000000,0.000000
573,Singapore,8c6520d95580dff,hNk9uakcOcXL-ez-ajUKBA,1.313044109842216,103.8519023873878,2021,5,0.000000,0.000710,0.136036,0.003550,0.007337,0.003669,0.002249,0.004201,0.420237,0.002071,0.205148,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
574,Singapore,8c6526365d1a3ff,hk28U5ODlY6aCHmogZK13Q,1.354427733382627,103.8899200192058,2021,6,0.000000,0.000710,0.108462,0.003195,0.001361,0.005976,0.002012,0.003491,0.412485,0.002899,0.244083,0.000118,0.000000,0.000059,0.000059,0.000296,0.000059,0.000000,0.000000
575,Singapore,8c6526ac335c5ff,HI9Aa2aXRpvsKusyXJ19Tg,1.332963729185017,103.9474180800875,2021,8,0.000000,0.000059,0.018817,0.000769,0.000651,0.004379,0.001065,0.001538,0.394970,0.003314,0.359704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
576,Singapore,8c6526ac94209ff,hL5vXnX3bN_RwMcODcLROw,1.322740510090351,103.8946461437196,2021,7,0.000000,0.000533,0.249527,0.002485,0.002071,0.002426,0.001006,0.002426,0.289763,0.005680,0.229231,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
577,Singapore,8c6520cb2663dff,HluJEANX-5hWZvwN4RXMSg,1.416933461314603,103.7628244369229,2021,3,0.000355,0.000355,0.007337,0.000355,0.000414,0.005148,0.000888,0.001538,0.339112,0.009586,0.420118,0.000000,0.000000,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000
578,Singapore,8c652636eb8d9ff,hr6KrVQP7Rfvi3RTNacSbQ,1.382234769203625,103.843921509766,2021,4,0.000000,0.000473,0.098817,0.007633,0.008107,0.009408,0.009112,0.002604,0.014615,0.002899,0.623491,0.001006,0.000296,0.000828,0.002308,0.003018,0.000651,0.000000,0.000000
579,Singapore,8c6526ac889c7ff,hpqjfah7vOPSAYZDT-u_YQ,1.318968206285502,103.9160148508705,2021,8,0.000000,0.000296,0.082426,0.001065,0.009112,0.001716,0.001243,0.001302,0.176627,0.003373,0.508107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
580,Singapore,8c6520ca0592dff,hKB7_gLJl858LV5_8XXNZA,1.346672440434222,103.7360158306859,2021,7,0.010888,0.000296,0.001479,0.008521,0.000414,0.001302,0.001183,0.000710,0.679882,0.001953,0.078639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
581,Singapore,8c652636e0329ff,HGh4LwLpxqtippV8qWezsg,1.389297634741988,103.8486451546644,2021,4,0.000000,0.000533,0.105444,0.002604,0.006331,0.002604,0.002663,0.002485,0.269053,0.003609,0.389586,0.000296,0.000000,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000
582,Singapore,8c6520ca1849bff,hjDgtQ78GzTnP5HzGj8onQ,1.322304768616229,103.7022977417979,2021,3,0.000000,0.000473,0.032604,0.000592,0.001065,0.003018,0.000888,0.002071,0.237988,0.003905,0.501302,0.000237,0.000000,0.001124,0.000000,0.000000,0.000000,0.000000,0.000000
583,Singapore,8c6520cb39821ff,hQpauwVK9FBCTUyx9Djwbw,1.398123325337369,103.7535297942625,2021,3,0.000000,0.000355,0.098047,0.001893,0.001243,0.001183,0.001361,0.001420,0.180828,0.002308,0.493550,0.000059,0.000178,0.000118,0.002604,0.000118,0.000000,0.000000,0.000000
584,Singapore,8c652634942a7ff,hglYiUHL7YK_NSnwLZvEug,1.440023752228888,103.7804260735306,2021,3,0.000000,0.000414,0.025917,0.001479,0.006509,0.001893,0.001361,0.001657,0.187574,0.003787,0.502130,0.000473,0.000710,0.020118,0.001124,0.030059,0.000059,0.000000,0.000000
585,Singapore,8c6520d9b92d7ff,HlW_Bo6Qu-c75NFEjOntrg,1.337256660014753,103.777192577256,2021,3,0.000533,0.000178,0.022663,0.000710,0.000888,0.003254,0.001124,0.001065,0.125207,0.002249,0.625325,0.000059,0.000178,0.001243,0.000592,0.000000,0.000000,0.000000,0.000000
586,Singapore,8c6520db37747ff,hQ8uVku_1uxPv3AKsgiGkA,1.292818706134608,103.8563646221199,2021,2,0.000000,0.000592,0.361538,0.002485,0.001598,0.001893,0.001302,0.001657,0.074201,0.001834,0.337988,0.000059,0.000059,0.000000,0.000000,0.000059,0.000000,0.000000,0.000000
587,Singapore,8c6520ca6b541ff,HPQ1NwqgtBWZwZ6idFBfeQ,1.333275005384833,103.7442367680168,2021,3,0.000000,0.000473,0.155917,0.002840,0.002544,0.001598,0.001834,0.004142,0.346686,0.002899,0.264615,0.000059,0.000355,0.000592,0.000178,0.000533,0.000000,0.000000,0.000000
588,Singapore,8c6526ad139d1ff,hNW68G-RxMpePeQDTWbdWg,1.365089089545814,103.9804527781851,2021,3,0.000059,0.000059,0.002485,0.001834,0.036509,0.009763,0.002840,0.003018,0.304556,0.005680,0.417574,0.000059,0.000118,0.000710,0.000000,0.000000,0.000000,0.000000,0.000000
589,Singapore,8c6520cac66c9ff,HP-3YTqSt2abkcVK16DqIA,1.330826039232776,103.6737319407361,2021,7,0.000000,0.000118,0.023195,0.000651,0.010888,0.000769,0.000533,0.002604,0.357811,0.008521,0.379231,0.000118,0.000178,0.000651,0.000000,0.000000,0.000000,0.000000,0.000000
590,Singapore,8c6520d9452cdff,hMa63ejVrAJypB0z3eV61g,1.314428671494546,103.8733761549239,2021,5,0.000000,0.000651,0.265680,0.005266,0.012722,0.001893,0.001775,0.003432,0.185740,0.001124,0.306864,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
591,Singapore,8c652636374b7ff,hpQ0yB_MJNUlfHggrHFTKw,1.400452311016384,103.863672334148,2021,3,0.003254,0.000237,0.001716,0.000118,0.000473,0.001183,0.000769,0.000533,0.501420,0.003254,0.272189,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
592,Singapore,8c652636c54c7ff,hMRiS6ETHdtLmxBAQsBgWA,1.370574905557834,103.8437232720712,2021,6,0.000000,0.000651,0.297041,0.004201,0.021479,0.003787,0.001243,0.002781,0.128166,0.004142,0.321538,0.000000,0.000059,0.000059,0.000118,0.000000,0.000000,0.000000,0.000000
593,Singapore,8c6520cac3459ff,hQkdWZlQ92VHOwvMQmt0wA,1.322086825512991,103.6711204158804,2021,2,0.000000,0.000059,0.017988,0.000947,0.000769,0.000947,0.000533,0.001538,0.434083,0.004379,0.323195,0.000178,0.000000,0.000651,0.000000,0.000000,0.000000,0.000000,0.000000
594,Singapore,8c6520ca1c4a9ff,HmncdazwIGLkdyOGArYBjQ,1.33011376407886,103.7082444938115,2021,2,0.000000,0.000000,0.005976,0.000414,0.000178,0.007160,0.001657,0.003964,0.418994,0.005385,0.341420,0.000059,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
595,Singapore,8c6526348425dff,hpw2mRT0Y-lQ82iWqqyEBg,1.444706391762822,103.8045187753656,2021,7,0.000059,0.000592,0.180888,0.001893,0.001657,0.002485,0.002189,0.003254,0.320414,0.002012,0.269290,0.000178,0.000059,0.000296,0.000000,0.000000,0.000000,0.000000,0.000000
596,Singapore,8c6526ad94161ff,hkOyLHaYg6IbNn_3MpRGnQ,1.376115229294345,103.9313124213836,2021,6,0.000000,0.000414,0.084024,0.002012,0.001183,0.002722,0.001775,0.001716,0.029290,0.001953,0.659822,0.000237,0.000000,0.000000,0.000059,0.000000,0.000059,0.000000,0.000000
597,Singapore,8c6520cb4a035ff,hnf_F9g1AYBhcaVZb0w2Fg,1.364731354834442,103.7734101987512,2021,3,0.000769,0.000355,0.014438,0.001183,0.000533,0.001953,0.000888,0.003728,0.398225,0.006450,0.356746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
598,Singapore,8c6526ac92c13ff,hOR9-6JQo0FEvgFToX26Yg,1.319709828573947,103.8771187665655,2021,6,0.000059,0.000296,0.100000,0.058047,0.001124,0.008639,0.000947,0.001893,0.079112,0.003195,0.530710,0.000237,0.000059,0.000178,0.000769,0.000000,0.000000,0.000000,0.000000
599,Singapore,8c6520d9eb1b9ff,HLbcPd1388cs3pljZXLIqw,1.329879066632427,103.8074334968083,2021,7,0.000000,0.000178,0.076746,0.001657,0.000769,0.004793,0.001538,0.006627,0.323373,0.002899,0.366509,0.000059,0.000000,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000
600,Singapore,8c652634acdcdff,hU7sn-xlQnJXbmyswpezfA,1.464100158230351,103.8120122453222,2021,2,0.000000,0.000414,0.099112,0.001893,0.000769,0.001479,0.001361,0.004201,0.414201,0.002012,0.254615,0.000237,0.000237,0.000947,0.003609,0.000059,0.000000,0.000000,0.000118
601,Singapore,8c6520cb47563ff,HwgZ28v163ERdc4GFRoHyw,1.377444636683428,103.7752948320263,2021,3,0.000000,0.000414,0.484083,0.003254,0.002663,0.003373,0.001302,0.001834,0.164320,0.002012,0.121183,0.000296,0.000059,0.000414,0.000000,0.000059,0.000000,0.000000,0.000000
602,Singapore,8c6520d9856e3ff,Hs-JgxQMHM-5pgYlPi9wjw,1.335549831537794,103.7920765346493,2021,7,0.001243,0.000178,0.003018,0.000118,0.003964,0.001183,0.000237,0.000888,0.187396,0.003373,0.566686,0.000414,0.000828,0.013432,0.001479,0.000769,0.000059,0.000000,0.000000
603,Singapore,8c652636874c5ff,hUdRb3m-bSIFQTp0VfQsFQ,1.387926638702743,103.8189926279639,2021,3,0.003728,0.000178,0.000178,0.000059,0.000118,0.005385,0.000888,0.000888,0.755680,0.001065,0.017041,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
604,Singapore,8c6520d950eadff,HScZQ2__xpVu50CWJJzYLQ,1.306790385256865,103.8405397434892,2021,6,0.318166,0.004970,0.136923,0.003195,0.003254,0.001953,0.001657,0.001538,0.001716,0.001775,0.007160,0.001302,0.003254,0.057041,0.004438,0.190710,0.045740,0.000473,0.000000
605,Singapore,8c6520d82d2d9ff,hskg7iL5WbIfN3vsUzqNGg,1.294338209811841,103.8309234444275,2021,5,0.000000,0.000355,0.197870,0.002308,0.001657,0.003550,0.001953,0.004142,0.215562,0.005207,0.351657,0.000710,0.000059,0.000237,0.000000,0.000000,0.000000,0.000000,0.000000
606,Singapore,8c6520d931b07ff,hsl-RB_TSKQygVdAP12W-w,1.345028160206685,103.838384055202,2021,3,0.000000,0.000118,0.007929,0.000473,0.000237,0.001124,0.000828,0.000533,0.346686,0.003846,0.423254,0.000059,0.000000,0.000000,0.000059,0.000118,0.000000,0.000000,0.000000
607,Singapore,8c65263718a6bff,HvzOw-kKlrqOriTrQJ4vKQ,1.417546121587347,103.9049444892777,2021,6,0.000000,0.000888,0.282722,0.002544,0.012959,0.003609,0.002544,0.003669,0.176627,0.002722,0.296923,0.000000,0.000000,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000
608,Singapore,8c652634901c5ff,HvYKsgHSDR9XGBO-r8lTBw,1.434208510044165,103.7758506076049,2021,3,0.000000,0.000296,0.337160,0.002426,0.002367,0.001893,0.001361,0.001598,0.043846,0.001893,0.392308,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
609,Singapore,8c6520d9c1567ff,ht3i3QMBr3P2j11IPQnOvQ,1.313824713198776,103.804516741388,2021,7,0.000178,0.000296,0.079112,0.004024,0.000710,0.002604,0.000651,0.002071,0.346095,0.003077,0.345325,0.000118,0.000118,0.000533,0.000355,0.000000,0.000000,0.000000,0.000000
610,Singapore,8c6520d99bb5dff,HxidtaewuI9VUEOYJn96rw,1.319322779917546,103.7648384390815,2021,2,0.000000,0.000651,0.298580,0.003609,0.005266,0.003728,0.002604,0.003669,0.244793,0.001893,0.220355,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
611,Singapore,8c6526ac90037ff,HvyvfQqor1oMjM4EzOtalQ,1.317270503828875,103.8885833930893,2021,7,0.000000,0.000769,0.106923,0.003018,0.001538,0.002722,0.001598,0.003018,0.343787,0.003728,0.316095,0.000237,0.000178,0.001479,0.000059,0.000000,0.000000,0.000000,0.000118
612,Singapore,8c6520d95670bff,H_FOO0Kv169TNPr1R-DTSQ,1.311872528200388,103.8375585869159,2021,5,0.000000,0.000533,0.145030,0.003195,0.035503,0.002071,0.002071,0.002781,0.249053,0.002426,0.342604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
613,Singapore,8c6520c18a1c1ff,I28WIjvCoaKddiwHXU6CCg,1.284468159423543,103.6232661030582,2021,2,0.000000,0.000000,0.001065,0.000118,0.000178,0.003018,0.000592,0.000828,0.178876,0.003077,0.597337,0.000059,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
614,Singapore,8c6520d9b02d1ff,HvgfBA80uYV2W3Vj_Thazg,1.347361132245586,103.7713142869835,2021,3,0.000000,0.000178,0.073669,0.002367,0.003136,0.003728,0.001006,0.003373,0.265680,0.003195,0.428521,0.000178,0.000000,0.000237,0.000000,0.000000,0.000000,0.000000,0.000000
615,Singapore,8c6526ac0d801ff,HvGxMNu2PWEVGxCDAykq1g,1.318041175789338,103.9854458065636,2021,3,0.000000,0.000000,0.000000,0.000059,0.000059,0.001538,0.000355,0.000296,0.200296,0.003018,0.579645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
616,Singapore,8c6526365c5dbff,hvPudwfQ23y4nBtzAyU9og,1.354877622165532,103.8843091089328,2021,7,0.002308,0.000355,0.016095,0.000533,0.000888,0.001834,0.000947,0.003905,0.453254,0.003964,0.300947,0.000237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
617,Singapore,8c6520d9c4369ff,HSZQbGrQPlMYv1rW-AFyrw,1.322864534708163,103.8112915601495,2021,7,0.000000,0.000592,0.273846,0.002071,0.002722,0.001953,0.001243,0.001243,0.223432,0.001893,0.276272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
618,Singapore,8c6520d98c149ff,hUgTJZEPS_3Lboaxc4_duA,1.332177307418132,103.7981842331649,2021,2,0.000237,0.000710,0.004320,0.000651,0.000355,0.002367,0.001716,0.002367,0.403314,0.004793,0.357515,0.000178,0.000237,0.006213,0.000237,0.000059,0.000000,0.000000,0.000000
619,Singapore,8c6526ad30985ff,HzDIGg6z0h3B-V-F7phlzg,1.389873332971624,103.9938976258408,2021,3,0.000000,0.000000,0.000000,0.000059,0.000118,0.001953,0.000473,0.000355,0.163787,0.002663,0.615385,0.000178,0.000000,0.000296,0.000000,0.000000,0.000000,0.000000,0.000000
620,Singapore,8c6520d93c34dff,hZvo8VxtSgedYYtWqXpu1g,1.342979176220632,103.8444745599652,2021,4,0.000000,0.000000,0.035148,0.000947,0.003669,0.004260,0.000947,0.004320,0.270710,0.002071,0.462781,0.000355,0.000000,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000
621,Singapore,8c6520d80756dff,HSpt4NbPYcNfAowkIhRR6g,1.282332179791047,103.8106272136916,2021,3,0.002426,0.000651,0.216568,0.001834,0.001124,0.000473,0.000769,0.001302,0.036923,0.001716,0.520888,0.000118,0.000059,0.000296,0.000118,0.000000,0.000000,0.000000,0.000000
622,Singapore,8c652634e76a3ff,hZ_lrT79Mktn3raT0QgZmQ,1.449160218406438,103.8162579893933,2021,3,0.000000,0.000414,0.246805,0.003787,0.002959,0.004024,0.002485,0.006923,0.413787,0.002604,0.101420,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
623,Singapore,8c652636c0dd9ff,HzMzqLlNg1S_suFfflgdjw,1.369567057451773,103.8377255023548,2021,6,0.000000,0.000414,0.087633,0.001893,0.009941,0.003077,0.001598,0.003195,0.318107,0.003609,0.355148,0.000059,0.000059,0.000000,0.000000,0.000473,0.000000,0.000059,0.000000
624,Singapore,8c6526acd06d7ff,HV_5QR85yAlOVZNw2tmJlg,1.297993516141197,103.9007552697647,2021,8,0.000118,0.000000,0.001183,0.000296,0.000000,0.001183,0.000473,0.000828,0.585148,0.003018,0.192071,0.000118,0.000059,0.000237,0.000000,0.000059,0.000059,0.000118,0.000296
625,Singapore,8c65263628601ff,I0DPX0pSZ2j3U5pBpvwTxg,1.390991646041143,103.8936513149151,2021,6,0.000000,0.000178,0.171775,0.001893,0.001953,0.008639,0.002012,0.002722,0.297160,0.003846,0.294852,0.000178,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
626,Singapore,8c652636366b7ff,I1YBTBheYU4_Vu5OybgKaQ,1.401726360507301,103.8618546809539,2021,3,0.000000,0.000000,0.000000,0.000000,0.000118,0.002249,0.000296,0.000178,0.234911,0.003964,0.543491,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
627,Singapore,8c6526360182bff,hsskt47b-kSpDYMszzXlzQ,1.379555479241727,103.8894473095544,2021,7,0.000000,0.000414,0.464970,0.002781,0.001538,0.003314,0.001183,0.008521,0.083905,0.000473,0.217988,0.000178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
